50,22.66575445362053
100,9.514690062421876
150,21.364931987968305
200,22.334609351006325
250,24.28452444800741
300,16.863043946829855
350,14.031581821817419
400,23.060276625703963
450,16.751356248877006
500,27.999358972324742
550,21.86552818078685
600,30.54271084615261
650,24.2487394971647
700,25.348653609072823
750,22.32823076480352
800,25.77934312257748
850,26.029223644141858
900,21.493806003132974
950,24.303876017969188
1000,20.777903767423304
1050,27.32261716356686
1100,26.91436748817886
1150,25.137600511541642
1200,26.27852283319794
1250,24.450263062840243
1300,27.227127620101616
1350,24.271633287473136
1400,23.81500910560269
1450,30.0867949491435
1500,20.76814956237286
1550,23.868246128751114
1600,25.027886532303558
1650,23.12768294088505
1700,23.72492433960826
1750,29.387303239571846
1800,22.10267510230649
1850,26.432518452088818
1900,26.687834077079348
1950,29.571963706682013
2000,22.28070985803739
2050,23.06102750243066
2100,29.161782255291065
2150,30.24671021155866
2200,31.337860634652337
2250,24.84752393169908
2300,30.2026129432046
2350,21.326341426964383
2400,24.42217187020615
2450,22.832193005112376
2500,24.412167964916378
2550,31.82972135086841
2600,20.35156860201191
2650,26.78899356918246
2700,22.765483036940495
2750,31.77215789420678
2800,19.7190513798952
2850,22.110153409292693
2900,21.385283042914306
2950,22.691333593030617
3000,33.38376971371355
3050,22.122673896147496
3100,18.49280147557393
3150,23.27408617511832
3200,23.897039697832522
3250,25.095853159291643
3300,28.163373471459646
3350,28.619715281328013
3400,19.26134955188914
3450,30.65895147369991
3500,21.679078535530074
3550,18.639963288743157
3600,35.97062401508368
3650,21.221927713201616
3700,21.29928017165812
3750,21.410825399201457
3800,20.44525011005343
3850,29.35157170957403
3900,23.883860405977252
3950,21.55711269938553
4000,13.936552095427281
4050,31.07562924678748
4100,31.420251775667158
4150,24.961262679530236
4200,27.476923153550345
4250,23.09752308982233
4300,27.376807741896535
4350,25.418705956159467
4400,20.00176465659221
4450,19.300064414373672
4500,29.854972433727998
4550,20.590844094795678
4600,26.579287851029
4650,33.345258552100255
4700,21.463140548259073
4750,26.355170218240538
4800,29.356774730683043
4850,28.66220672652085
4900,18.533506749588383
4950,23.80382305558971
5000,35.43360825162494
5050,22.84720167526446
5100,22.39369668404485
5150,21.407487784058592
5200,18.17773572606032
5250,21.428935233305676
5300,21.055362790996647
5350,21.96215305967636
5400,30.555316664532132
5450,25.619633407868108
5500,25.903731860232707
5550,31.87704688405654
5600,25.892366510882074
5650,11.441068081308234
5700,25.079313410510544
5750,36.018083143051925
5800,19.909905353286973
5850,25.61591187937009
5900,29.931124144033827
5950,31.304582888061326
6000,22.613794900251936
6050,25.17230698281679
6100,34.89728212656306
6150,25.906507925515818
6200,31.187527293824687
6250,27.695571207323006
6300,22.818283687172297
6350,32.444341848585076
6400,31.67215663757403
6450,29.463417356196583
6500,28.972277425339833
6550,32.88495817406536
6600,18.626169402418252
6650,27.034397824573585
6700,24.745679248449118
6750,32.83879948849718
6800,32.67583273027633
6850,30.142772510944134
6900,25.15587175540103
6950,21.59731354868739
7000,23.170313453081263
7050,30.116325971784757
7100,20.51027954808957
7150,19.982328500404186
7200,30.925267879846974
7250,22.094186806263806
7300,27.09942923558817
7350,29.8473279677633
7400,26.45113454959723
7450,33.4989765849612
7500,24.843669353313153
7550,20.583563350225106
7600,25.983548159735616
7650,31.636835101812814
7700,14.425790430072535
7750,14.367094334537791
7800,34.72464735712824
7850,20.29976311275953
7900,33.888391972827485
7950,20.914067680612945
8000,23.844809096433263
8050,29.907242706002584
8100,26.20343263386286
8150,34.22289396475109
8200,22.502837504080127
8250,30.158355282671685
8300,18.12562569016635
8350,22.12106604298627
8400,11.855349935458015
8450,27.378551418289526
8500,19.303946446940813
8550,22.368406622398005
8600,26.335353077025594
8650,25.75438622042194
8700,27.686070995964748
8750,34.58939441346113
8800,26.11218354133099
8850,21.930092481752244
8900,21.512839563247596
8950,29.879043858768313
9000,20.661562919254738
9050,28.736633421790128
9100,30.318214739020803
9150,31.691716952117687
9200,24.923620885345805
9250,28.681563602091206
9300,23.81434233599372
9350,28.510893419448205
9400,24.925133333084485
9450,21.218402677837325
9500,18.92618709267415
9550,27.989505463204473
9600,28.206101472663697
9650,32.17331555607928
9700,23.49911257954399
9750,21.232542751943207
9800,32.64547656926976
9850,24.270729912154412
9900,27.9194993592672
9950,25.749686109605072
10000,20.259992916773143
10050,21.96311757645205
10100,23.2496024606187
10150,31.4921484771789
10200,19.207180484978366
10250,24.908306892907145
10300,15.959329896667892
10350,30.249206476037518
10400,34.38774394956046
10450,32.1135874391251
10500,24.436349986282583
10550,23.970098931489495
10600,20.842112324798467
10650,27.937943991542635
10700,27.26922175038962
10750,20.138678084219535
10800,26.869997580070276
10850,35.23304436250116
10900,21.863688446650976
10950,32.31733969037372
11000,27.309231498656107
11050,19.939779240811227
11100,33.212645113118434
11150,25.43762544913101
11200,30.6694777922943
11250,27.710490504013503
11300,20.080532764804396
11350,31.320804665007454
11400,26.68715952016159
11450,26.62492914844329
11500,36.60498059055946
11550,22.41285002042458
11600,28.86530055041772
11650,30.88657491068625
11700,23.00189688008237
11750,20.555057363533574
11800,32.74685790294408
11850,22.016488596383212
11900,22.8215096017948
11950,23.86906222930815
12000,25.641681900716186
12050,28.3636550939043
12100,29.51871075559024
12150,21.55678886631862
12200,26.86010477320476
12250,27.045064986336765
12300,34.99723691432853
12350,24.347001774660995
12400,31.859752513502112
12450,25.701877390551672
12500,22.44022715786374
12550,28.115419177524757
12600,21.592120701639455
12650,19.734410394516008
12700,29.97523447449177
12750,26.346282323028927
12800,25.512945609640944
12850,25.287267049009806
12900,17.58301532063865
12950,32.0564574509287
13000,20.855720987516193
